tweet_id,author,text,date,url,sentiment,category,priority,is_urgent,needs_response,estimated_resolution_time
3327,sooooo_tan,"bonjour free, mail bloqué car compromis et impossible de la debloquer si je ne suis pas pres de ma freebox. or je suis actuellement à l’etranger et dans l’impossibilité de me connecter a ma box et besoin d’utiliser mon mail d’urgence!! merci",2025-04-30 10:40:58+00:00,https://twitter.com/sooooo_tan/status/1917529605491024290,positive,compliment,critique,True,False,10
3616,bnl_pierre,"dites-donc , quel terme ne comprenez-vous pas dans service client?nje suis harcelé par la cfr pour des factures impayées alors que l’abonnement est résilié (confirmé). et quand je contacte votre « service client », on me répond que c’est à moi d’effectuer les démarches.",2025-06-03 14:55:00+00:00,https://twitter.com/bnl_pierre/status/1929914724012974271,neutral,facturation,basse,False,True,15
1780,Yoyopsg,"je dois attendre une semaine pour avoir un technicien pour qu’il intervienne chez moi car la box fonctionne pas… on va pas être copain, ça sent la séparation !",2024-10-07 16:52:00+00:00,https://twitter.com/Yoyopsg/status/1843333466026586446,neutral,autre,basse,False,True,15
3333,renpazinzin,du coup c’est ouvert ou c’est fermé ? parce que toujours bloqué à l’étape 2 hein ca bouge pas.,2025-05-02 06:51:00+00:00,https://twitter.com/renpazinzin/status/1918196508630958336,neutral,question,critique,True,True,30
2585,Fionaadlg,"je profite de la visibilité lol, ça fait une semaine que j’ai plus de boxe internet non plus et ce tous les 2 mois ‼️‼️",2024-11-23 10:14:48+00:00,https://twitter.com/Fionaadlg/status/1860265738293870982,neutral,autre,basse,False,True,15
1861,Creuselazur,"bonjour,nimpossible de vous joindre par téléphone. nwhatsapp: personne ne le litnmessenger non plusnrendez-vous d’installation aujourd’hui. créneau 13h-15h. ntoujours personne. nje suis déjà abonné. nvous êtes nuls",2024-10-11 13:15:28+00:00,https://twitter.com/Creuselazur/status/1844728525187662174,negative,autre,basse,False,True,15
3581,Freebox,"bonjour,nnla messagerie privée x n’est plus disponible. nretrouvez-moi dès à présent sur messenger si l'anomalie est toujours d'actualité. n▶️ sommes également disponibles via d'autres canaux :n▶️ - free",2025-06-02 10:50:43+00:00,https://twitter.com/Freebox/status/1929490860225216713,neutral,autre,basse,False,True,15
2179,Freebox,"bonjour gchampeau,nnje comprends votre interrogation, sachez que si votre compte est concerné, vous avez reçu ou recevrez rapidement un email de free, sur votre adresse email de contact. nvous y trouverez toutes les informations à connaitre.",2024-10-26 09:09:16+00:00,https://twitter.com/Freebox/status/1850102385210782059,neutral,autre,basse,False,True,15
2157,Bob3404,"je n'ai jamais été autant emmerdé avec la fibre interne, depuis que je suis passé chez !! même chez j'étais pas emmerdé à ce point !",2024-10-25 15:57:49+00:00,https://twitter.com/Bob3404/status/1849842813401186360,neutral,autre,basse,False,True,15
1465,cha_emron,"payer un abonnement cher et ce depuis des années, pour être sans internet depuis 36h ! + clé 4g qui ne fonctionne pas du tout!non n’a pas d’info sur ce qu’il se passe ni quand ça sera rétabli ! comment on fait quand on est en full télétravail ?",2024-09-24 20:05:19+00:00,https://twitter.com/cha_emron/status/1838671075489484929,neutral,abonnement,moyenne,False,True,30
3260,zojo_officiel,"/ nnvous confirmez qu'avec l'offre freebox pop s et une ligne mobile associée à ce même compte rend l'accès impossible à oqee tv via ses identifiants mobiles ?nnou bien, l'accès à oqee tv reste toujours possible via free mobile (bien que rattaché à une pop s) ?",2025-04-08 20:54:34+00:00,https://twitter.com/zojo_officiel/status/1909711489239495008,neutral,question,basse,False,True,7
1500,T7NaSaSu,vraiment vos technicien c’est une catastrophe ! sa se présente pas mais sa prétend s’être présenté et avoir attendu 40min en bas de chez moi ! 4 d’abonnement ben je vais vite résilier.,2024-09-26 12:50:44+00:00,https://twitter.com/T7NaSaSu/status/1839286484337074651,neutral,abonnement,basse,False,True,15
1985,KitklatF,"un prestataire passe chez moi et me dit que la fibre est surchargé dans mon quartier, il propose de décharger la ligne pour une meilleure connexion à condition de passer chez orange ?!?!?nqu'en dite vous ??",2024-10-17 20:47:45+00:00,https://twitter.com/KitklatF/status/1847016672349016407,neutral,question,basse,False,True,7
170,fleurdesiles272,pareil dans le 95 :(,2024-07-19 18:36:30+00:00,https://twitter.com/fleurdesiles272/status/1814368736024907983,neutral,autre,basse,False,True,15
95,frigotier59,"bonjour, pas mal de problème de réception chaînes, êtes-vous confronté à divers problèmes ? merci pour votre retour",2024-07-19 17:16:41+00:00,https://twitter.com/frigotier59/status/1814348648827834768,neutral,compliment,haute,True,False,7
1182,free,iphone 16 pro. un studio pro dans votre poche.nnle nouvel iphone 16 pro bientôt dans votre boutique free. design en titane. commande de l’appareil photo. dolby vision 4k à 120 i/s. puce a18 pro.nndisponible en précommande dès le 13 septembre à 14h en boutique et sur,2024-09-10 14:34:56+00:00,https://twitter.com/free/status/1833514498168173010,neutral,autre,basse,False,True,15
2697,IsmahaneBen,bonjour je vous contacte depuis plusieurs jours au sujet d’un problème de télécommande sur ma freebox et c’est impossible de vous joindre que ce soit whatsapp ou au 3244! c’est inadmissible !,2024-11-30 18:00:42+00:00,https://twitter.com/IsmahaneBen/status/1862919699400433870,negative,autre,haute,True,True,45
3687,zoneadsl_panne,"panne free mobile en coursn 20 freenautes ont remonté des problèmes sur le réseau mobile de free depuis 10h39nvilles concernées : bonneville (74130), saint-pierre-en-faucigny (74800)n⬇️⬇️⬇️n",2025-06-08 10:55:33+00:00,https://twitter.com/zoneadsl_panne/status/1931666401523061170,negative,réseau,haute,True,True,135
1505,Laliace1,hi non se dirige vers 3 mois sans internet via la fibre pour quelques voisins dont le fai est free ds 1 secteur où vous êtes operateur d'infrastructure on fait comment pour vous joindre?net qui ne propose aucune solution pour avoir un accès internet 4g de back up,2024-09-26 14:18:21+00:00,https://twitter.com/Laliace1/status/1839308532522660194,neutral,question,moyenne,False,True,15
675,Liammgnr,par pitié vous pouvez m'envoyer un message en mp j'en peux plus de ma connexion,2024-08-17 15:34:08+00:00,https://twitter.com/Liammgnr/status/1824832088656273886,neutral,autre,basse,False,True,15
456,Captn3m01,une panne sur le réseau fibre de sales 74150 ?,2024-08-05 11:32:00+00:00,https://twitter.com/Captn3m01/status/1820422500687433835,negative,réseau,haute,True,True,135
2635,yasssinesss,ma freebox est bloquée à l’étape 4,2024-11-26 11:30:57+00:00,https://twitter.com/yasssinesss/status/1861372062616506624,neutral,autre,critique,True,True,60
616,dege_42,bonjour free. ndepuis hier matin toujours pas d'internet. la box est coincée à l'étape 2. nun peu d'aide svp. merci.,2024-08-13 04:07:23+00:00,https://twitter.com/dege_42/status/1823209710566187326,positive,compliment,moyenne,False,False,5
560,totinium77,"merci , aujourd'hui je n'ai pas pu faire une (grande) partie de mon travail car vous appelez des techniciens faignant pour qu'on les ait un autre jour alors que j'en avais besoin depuis 13h. merci beaucoup.",2024-08-08 19:15:54+00:00,https://twitter.com/totinium77/status/1821626409464295735,positive,compliment,basse,False,False,2
533,Freebox,"la messagerie privée x n’est plus disponible, et nous en sommes désolés. nnretrouvez-moi dès à présent sur messenger &gt; nou via – free",2024-08-08 08:40:50+00:00,https://twitter.com/Freebox/status/1821466590224785759,neutral,autre,basse,False,True,15
186,Jejeninho91,moi quand l'heure de ma freebox est revenu et quand la tv ne marche pas du tout je sais pas quoi vous jouez à part prendre l'argent vous faites quoi freebox à part de mettre touche temps en panne les autres bande de voleurs,2024-07-19 20:38:13+00:00,https://twitter.com/Jejeninho91/status/1814399365433201068,negative,technique,haute,True,True,90
676,Julien2542,sinon c est possible d’avoir une offre box sans avoir la télé comprise dedans ( qui rallonge forcément le prix de l’abonnement :) ) ?,2024-08-17 17:41:16+00:00,https://twitter.com/Julien2542/status/1824864084539346950,neutral,facturation,basse,False,True,15
2428,Freebox,"la messagerie privée x n’est plus disponible, et nous en sommes désolés hnry_69nnretrouvez-nous dès à présent sur messenger &gt; nou via",2024-11-14 08:46:19+00:00,https://twitter.com/Freebox/status/1856981979704529374,neutral,autre,basse,False,True,15
825,iscoshow,depuis hier le psn impossible de rentrer dans fifa ultimate team et de jouer à certains jeux en ligne ? comment je fais ? 50€ par mois et aucune possibilités de profité de ma co,2024-08-24 17:46:56+00:00,https://twitter.com/iscoshow/status/1827402222717825236,neutral,question,moyenne,False,True,15
389,Breizhonig,"nnbonjour ,nplus de tv sur la freebox ?",2024-07-30 17:32:04+00:00,https://twitter.com/Breizhonig/status/1818338787778302036,neutral,question,basse,False,True,7
1295,BruceWayne055,"ma ligne internet hs tout le mois d'août n : pas grave tant que ticket d'incident est ouvert, vous n'êtes pas facturén1er septembre, ligne réparéen2 septembre, facture de 39,99€ sans aucune ristourne nallez vous faire frire le q",2024-09-16 17:11:02+00:00,https://twitter.com/BruceWayne055/status/1835728109863047322,neutral,facturation,basse,False,True,15
666,NookIncAcnh,"par contre free revoyez vos connexions internet , c'est un enfer pour télécharger un jeu",2024-08-17 07:09:00+00:00,https://twitter.com/NookIncAcnh/status/1824704968017736188,neutral,autre,basse,False,True,15
3162,CherichouMimi,merci de m’envoyer ma dernière facture ! on ne peux plus vous joindre !,2025-03-25 12:54:06+00:00,https://twitter.com/CherichouMimi/status/1904517144240390568,positive,facturation,basse,False,True,15
3221,jon_delorraine,"alerte infonnà l'occasion de la venue du roi du danemark, xavier niel et sa compagne delphine arnault étaient conviés.",2025-04-01 19:16:43+00:00,https://twitter.com/jon_delorraine/status/1907150150994161767,neutral,autre,basse,False,True,15
106,KB79748687,"oui moi aussi ma freebox reste avec l'écran figé. pour internet pas de problème, mais la télé une catastrophe j'ai éteint et rallumé la freebox tv mais impossible de regarder les chaînes tv",2024-07-19 17:40:04+00:00,https://twitter.com/KB79748687/status/1814354533444673583,negative,autre,haute,True,True,45
3310,MaximeCulea,"bonjour c'est normal que je viens de payer mon abonnement netflix à l'instant en plus de mon offre netflix incluse dans mon abonnement box free ?nquand je vais sur votre site pour vérifier, il y a une erreur :",2025-04-26 10:20:54+00:00,https://twitter.com/MaximeCulea/status/1916075004074115097,negative,technique,haute,True,True,90
1373,CamilleL440766,3 coupures internet chez en moins de 2 mois...ça commence à faire beaucoup ! faut-il aller voir si l'herbe est plus verte ailleurs ?,2024-09-19 15:40:08+00:00,https://twitter.com/CamilleL440766/status/1836792397935559044,neutral,question,basse,False,True,7
1440,mzermarts,"hey ! !njettes un œil un peu à tes dashboards !nl'débit est merdique ! ou, on est repartis sur un cycle de bridage comme vous avez l'habitude de le faire ?!nnps :npas de réponse et pas de mp suite au post à destiné aux services ! c'est récurrents ce type de truc !",2024-09-23 22:14:15+00:00,https://twitter.com/mzermarts/status/1838341131525923315,neutral,question,basse,False,True,7
1749,comptexrumi,je n’arrive pas a rétracter mon abonnement et votre ligne téléphonique ne me permet pas de le faire,2024-10-05 08:11:35+00:00,https://twitter.com/comptexrumi/status/1842477724390105387,neutral,abonnement,basse,False,True,15
127,StefDark,bloqué à l'étape 6.,2024-07-19 18:21:19+00:00,https://twitter.com/StefDark/status/1814364915911557280,neutral,autre,critique,True,True,60
2233,PabloRaclette,"l assistance free par whatsapp, c'est 1 reponse 3j + tard pour te demander si ton pb est tjrs d actu, et redisparaitre 3j pour recommencer. l assistance par tel, c'est on ne comprend pas, mais suffit de prendre une box plus cher. merci free. 15j sans wifi!",2024-11-02 18:26:51+00:00,https://twitter.com/PabloRaclette/status/1852779420445974849,positive,compliment,basse,False,False,2
116,uytgdblljgf,et sinon le bug de oqee on en parle ??,2024-07-19 18:09:49+00:00,https://twitter.com/uytgdblljgf/status/1814362021707583763,negative,technique,haute,True,True,90
1461,prv_224,c’est quoi ce réseau de merde ces deux derniers jours wsh,2024-09-24 18:14:08+00:00,https://twitter.com/prv_224/status/1838643094230900922,neutral,réseau,basse,False,True,45
2909,hookidoki,"chez avec leur abonnement c’est retour dans le passé ,comme quand on avait msn émule etc nla je veux juste faire une mise à jour et j’ai 3h d’attente avant de pouvoir commencé à bossé du coup , et je paye plein pot! et ne mon jamais proposé la fibre , c’est pas beau ça ?",2024-12-12 06:17:51+00:00,https://twitter.com/hookidoki/status/1867091476926407026,neutral,abonnement,basse,False,True,15
2659,NiK44fr,"connection fibre hs erreur 2, proposition de dépannage dans 1 semaine vos équipes sont restées sur 3615 ulla ? faut les passer à la fibre ! enfin quand cela fonctionne… ma domotique full hs, merci , au niveau de",2024-11-27 19:54:59+00:00,https://twitter.com/NiK44fr/status/1861861298058731641,neutral,technique,haute,True,True,90
1812,Blessing_blesse,fuck et leur co de merde,2024-10-08 14:45:38+00:00,https://twitter.com/Blessing_blesse/status/1843664052272411001,neutral,autre,basse,False,True,15
2348,Path80s,"bonjour, j'ai besoin de quelqu'un de compétent dans mes dm pour échanger sur un problème de facturation. merci d'avance",2024-11-08 12:25:36+00:00,https://twitter.com/Path80s/status/1854862836637327628,neutral,facturation,haute,True,True,45
9,Freebox,"freeplugs et boîtiers cpl personnels : gérer votre réseau cpl non vous explique comment installer, optimiser et/ou repenser votre réseau cpl afin d'améliorer la liaison avec vos équipements.n",2021-09-16 16:07:08+00:00,https://twitter.com/Freebox/status/1438534927734169617,neutral,réseau,moyenne,False,True,90
